0.3;0.3;0.3;
1.8584;0;0;
17;20;20;
0;0;-5;
0.3;0.3;0.3;
3.9528;2.0944;2.0944;
17;20;20;
0;0;-5;
0.3;0.3;0.3;
6.0742;4.1888;4.1888;
17;20;20;
0;0;-5;
0.3;0.3;0.3;
0.8112;2.0944;2.0944;
17;20;20;
0;0;-5;
0.3;0.3;0.3;
2.9056;4.1888;4.1888;
17;20;20;
0;0;-5;
0.3;0.3;0.3;
5;0;0;
17;20;20;
0;0;-5;
